sibid,childid,round,theta_eap,ppvt_score,yc,country,group,language
4,VN020087,4,-0.510110974,1.409844518,1,4,23,6
4,VN020087,5,-0.479137987,1.463120461,1,4,24,6
15,VN020088,3,1.144469976,4.255852222,1,4,22,6
15,VN020088,4,2.040780067,5.797574997,1,4,23,6
15,VN020088,5,1.344879985,4.600573063,1,4,24,6
4,VN020089,4,0.973559976,3.96187377,1,4,23,6
15,VN020095,3,0.789346993,3.645013094,1,4,22,6
15,VN020095,4,1.816759944,5.412243366,1,4,23,6
3,VN020097,3,-0.822975993,0.871692359,1,4,22,6
3,VN020097,4,-0.137795001,2.050256968,1,4,23,6
16,VN020098,3,-2.764640093,-2.468120575,1,4,22,6
16,VN020098,4,0.302157998,2.807010174,1,4,23,6
16,VN020098,5,-0.63328898,1.197968721,1,4,24,6
4,VN020099,3,-2.431649923,-1.895351768,1,4,22,6
4,VN020099,4,-0.557772994,1.327862144,1,4,23,6
5,VN020100,3,-2.233989954,-1.555361271,1,4,22,6
5,VN020100,4,-0.404094994,1.59220016,1,4,23,6
5,VN020100,5,1.10611999,4.189887047,1,4,24,6
3,VN020106,3,0.206784993,2.642961264,1,4,22,6
3,VN020108,4,0.0127945,2.309282541,1,4,23,6
3,VN020108,5,-0.769823015,0.963119626,1,4,24,6
10,VN020110,3,-1.541880012,-0.364878386,1,4,22,6
10,VN020110,4,-0.190390006,1.959789395,1,4,23,6
10,VN020110,5,-0.173209995,1.989340305,1,4,24,6
8,VN020112,4,0.383911014,2.947631836,1,4,23,6
8,VN020112,5,-0.079078801,2.151253223,1,4,24,6
6,VN020113,3,0.067245901,2.402943134,1,4,22,6
15,VN020114,3,0.404742002,2.983462572,1,4,22,6
3,VN020117,4,-0.0613048,2.181825876,1,4,23,6
3,VN020117,5,-0.145136997,2.037628174,1,4,24,6
15,VN020118,3,-0.037099902,2.223460197,1,4,22,6
15,VN020118,4,1.369390011,4.642732143,1,4,23,6
3,VN020119,3,-1.864879966,-0.920463383,1,4,22,6
3,VN020119,4,-0.571995974,1.303397536,1,4,23,6
3,VN020119,5,-0.443015009,1.525254726,1,4,24,6
5,VN020122,3,-3.030420065,-2.925282955,1,4,22,6
5,VN020122,4,-0.529241025,1.376939297,1,4,23,6
6,VN020123,3,-2.654580116,-2.278809071,1,4,22,6
6,VN020123,4,-0.700196028,1.082883477,1,4,23,6
3,VN020129,3,1.134490013,4.238686085,1,4,22,6
3,VN020129,4,1.573609948,4.994006157,1,4,23,6
2,VN020133,3,1.229750037,4.402540684,1,4,22,6
3,VN020135,3,-2.453350067,-1.932677627,1,4,22,6
3,VN020135,4,-0.353009999,1.6800704,1,4,23,6
3,VN020135,5,-0.104560003,2.107423544,1,4,24,6
4,VN020136,3,0.697776973,3.487505674,1,4,22,6
4,VN020136,4,0.405680001,2.985076189,1,4,23,6
4,VN030003,3,1.475919962,4.82597208,1,4,22,6
4,VN030003,4,1.048189998,4.09024334,1,4,23,6
4,VN030003,5,0.663929999,3.429286242,1,4,24,6
15,VN030004,3,0.208240002,2.645463943,1,4,22,6
15,VN030004,4,0.98823297,3.987112522,1,4,23,6
15,VN030004,5,-0.506151021,1.416655898,1,4,24,6
15,VN030005,3,0.231358007,2.685228825,1,4,22,6
15,VN030005,4,0.747635007,3.573265314,1,4,23,6
15,VN030005,5,-0.250559986,1.856292367,1,4,24,6
15,VN030006,3,0.453449011,3.067242384,1,4,22,6
15,VN030006,4,-0.528457999,1.378286242,1,4,23,6
15,VN030006,5,-0.117619,2.084961176,1,4,24,6
3,VN030009,3,0.548986971,3.231575251,1,4,22,6
3,VN030009,4,0.665042996,3.431200504,1,4,23,6
3,VN030009,5,-0.0230019,2.24770999,1,4,24,6
3,VN030010,3,0.362300009,2.910459042,1,4,22,6
3,VN030010,4,0.827615023,3.710837126,1,4,23,6
4,VN030011,3,1.647979975,5.121928692,1,4,22,6
4,VN030011,5,-0.497074008,1.432269096,1,4,24,6
7,VN030012,3,-1.210950017,0.20434691,1,4,22,6
7,VN030012,4,0.143913001,2.534816504,1,4,23,6
7,VN030012,5,-0.797477007,0.915552616,1,4,24,6
8,VN030013,3,-1.836459994,-0.871578813,1,4,22,6
8,VN030013,4,0.233945996,2.689680338,1,4,23,6
8,VN030013,5,-0.620127976,1.220606685,1,4,24,6
6,VN030014,3,-2.356739998,-1.766500831,1,4,22,6
6,VN030014,4,0.031983301,2.342288733,1,4,23,6
6,VN030014,5,-0.459089994,1.497604489,1,4,24,6
16,VN030015,3,-1.767079949,-0.752239764,1,4,22,6
16,VN030015,4,0.435404003,3.036203623,1,4,23,6
16,VN030015,5,-0.740577996,1.013423324,1,4,24,6
7,VN030016,3,-2.457230091,-1.939351559,1,4,22,6
7,VN030016,4,-1.38985002,-0.10337498,1,4,23,6
7,VN030016,5,-0.977355003,0.606148481,1,4,24,6
15,VN030017,3,-0.542204022,1.354641914,1,4,22,6
15,VN030017,4,0.697184026,3.48648572,1,4,23,6
15,VN030017,5,-0.342361003,1.698387504,1,4,24,6
15,VN030019,3,0.0301404,2.339118719,1,4,22,6
15,VN030019,4,-0.300931007,1.76965034,1,4,23,6
15,VN030019,5,-0.044873402,2.210089207,1,4,24,6
3,VN030020,3,-2.482450008,-1.982731819,1,4,22,6
3,VN030020,4,0.297307998,2.798667908,1,4,23,6
3,VN030020,5,-0.70223099,1.079383135,1,4,24,6
3,VN030021,4,1.206629992,4.362772465,1,4,23,6
3,VN030021,5,-0.221487999,1.906298399,1,4,24,6
5,VN030022,3,-0.922981024,0.699675977,1,4,22,6
5,VN030022,4,0.463492006,3.084517241,1,4,23,6
5,VN030022,5,0.32763201,2.850827456,1,4,24,6
4,VN030023,3,-0.277841002,1.809366941,1,4,22,6
4,VN030023,4,0.785728991,3.638789892,1,4,23,6
4,VN030023,5,-0.179643005,1.978275061,1,4,24,6
10,VN030024,3,-2.974730015,-2.829491615,1,4,22,6
10,VN030024,4,0.234128997,2.68999505,1,4,23,6
10,VN030024,5,-0.501955986,1.423871756,1,4,24,6
15,VN030025,3,0.145861998,2.538168907,1,4,22,6
15,VN030025,4,0.760251999,3.594967365,1,4,23,6
15,VN030025,5,0.092708901,2.446741581,1,4,24,6
6,VN030026,3,-2.675909996,-2.315498114,1,4,22,6
6,VN030026,4,0.047205001,2.368471146,1,4,23,6
6,VN030026,5,-0.665904999,1.141866684,1,4,24,6
15,VN030027,3,-0.048910301,2.203145504,1,4,22,6
15,VN030027,4,0.622739017,3.358434439,1,4,23,6
15,VN030027,5,-0.919453025,0.705744386,1,4,24,6
3,VN030028,3,-2.083389997,-1.296317577,1,4,22,6
3,VN030028,4,-0.664147973,1.144888878,1,4,23,6
3,VN030028,5,-0.694625974,1.092464328,1,4,24,6
18,VN030029,3,0.167798996,2.575902224,1,4,22,6
18,VN030029,4,0.113289997,2.482142687,1,4,23,6
18,VN030029,5,-0.169388995,1.99591279,1,4,24,6
4,VN030030,3,-1.614349961,-0.489532322,1,4,22,6
4,VN030030,4,-0.694155991,1.093272805,1,4,23,6
4,VN030030,5,-0.654299021,1.161829829,1,4,24,6
17,VN030031,3,-2.871969938,-2.652736425,1,4,22,6
17,VN030031,4,-0.403798997,1.592709303,1,4,23,6
17,VN030031,5,-0.747273982,1.00190568,1,4,24,6
15,VN030032,3,0.315239012,2.82951045,1,4,22,6
15,VN030032,4,0.0720153,2.411146879,1,4,23,6
15,VN030032,5,-0.0520778,2.197697163,1,4,24,6
15,VN030033,4,-0.460871011,1.494541049,1,4,23,6
15,VN030033,5,-1.375290036,-0.078330681,1,4,24,6
16,VN030034,3,-2.637739897,-2.249842405,1,4,22,6
16,VN030034,4,0.413293004,2.998171091,1,4,23,6
16,VN030034,5,-0.632973015,1.198512197,1,4,24,6
16,VN030035,3,-0.0252381,2.243863583,1,4,22,6
16,VN030035,4,-0.111947998,2.094715834,1,4,23,6
16,VN030035,5,-0.600570977,1.254246235,1,4,24,6
15,VN030036,3,0.010816,2.305879354,1,4,22,6
15,VN030036,4,1.085809946,4.154952526,1,4,23,6
15,VN030036,5,-1.083799958,0.423054904,1,4,24,6
15,VN030037,3,-0.179223001,1.978997469,1,4,22,6
15,VN030037,4,0.637700975,3.384170294,1,4,23,6
15,VN030037,5,-0.207976997,1.929538369,1,4,24,6
7,VN030039,3,-2.20814991,-1.510914326,1,4,22,6
7,VN030039,4,-1.210430026,0.205241337,1,4,23,6
7,VN030039,5,0.101094,2.461164474,1,4,24,6
3,VN030040,3,-0.91851002,0.707366407,1,4,22,6
3,VN030040,4,-0.140955001,2.044821501,1,4,23,6
3,VN030040,5,-1.372079968,-0.072809115,1,4,24,6
3,VN030041,3,-2.601140022,-2.186887741,1,4,22,6
3,VN030041,4,-0.875328004,0.781642854,1,4,23,6
3,VN030041,5,0.116938002,2.488417387,1,4,24,6
6,VN030042,3,-2.240370035,-1.56633544,1,4,22,6
6,VN030042,4,-0.607578993,1.242191911,1,4,23,6
6,VN030042,5,0.180439994,2.59764576,1,4,24,6
15,VN030043,3,-0.26175499,1.837036133,1,4,22,6
15,VN030043,4,0.064814001,2.39876008,1,4,23,6
15,VN030043,5,0.76345998,3.600485325,1,4,24,6
3,VN030044,3,-2.81298995,-2.551286221,1,4,22,6
3,VN030044,5,0.392637014,2.962641239,1,4,24,6
3,VN030046,3,-0.199539006,1.944052458,1,4,22,6
3,VN030046,4,0.227358997,2.67835021,1,4,23,6
3,VN030046,5,-0.968617976,0.621176839,1,4,24,6
15,VN030048,3,-0.381184012,1.631608844,1,4,22,6
15,VN030048,4,0.0481099,2.370027781,1,4,23,6
15,VN030048,5,-1.15218997,0.30541876,1,4,24,6
4,VN030049,3,-2.609730005,-2.201663256,1,4,22,6
4,VN030049,4,-1.833760023,-0.866934657,1,4,23,6
4,VN030049,5,-1.171049953,0.272978127,1,4,24,6
16,VN030050,3,-1.818549991,-0.840772212,1,4,22,6
16,VN030050,4,-2.079530001,-1.289678097,1,4,23,6
16,VN030050,5,-0.722635984,1.04428494,1,4,24,6
15,VN030051,3,-0.839954019,0.842488825,1,4,22,6
15,VN030051,4,-0.587327003,1.277026892,1,4,23,6
15,VN030051,5,-1.037670016,0.502401948,1,4,24,6
15,VN030052,3,0.641672015,3.391000748,1,4,22,6
15,VN030052,4,2.240890026,6.1417799,1,4,23,6
5,VN030053,3,-2.517999887,-2.043880463,1,4,22,6
5,VN030053,4,-2.292000055,-1.655143142,1,4,23,6
5,VN030053,5,-1.251600027,0.134425744,1,4,24,6
7,VN030055,3,-2.131550074,-1.379156709,1,4,22,6
7,VN030055,4,-0.416483998,1.570890188,1,4,23,6
7,VN030055,5,-0.928339005,0.690459788,1,4,24,6
4,VN030056,3,-0.63706398,1.191475511,1,4,22,6
4,VN030056,4,0.519958019,3.181643248,1,4,23,6
4,VN030057,3,-2.459850073,-1.943858147,1,4,22,6
4,VN030057,4,-1.701730013,-0.639832795,1,4,23,6
4,VN030057,5,-0.864924014,0.799538493,1,4,24,6
5,VN030058,3,-0.034015398,2.228765965,1,4,22,6
5,VN030058,4,-1.297839999,0.0548894,1,4,23,6
5,VN030058,5,-1.222499967,0.184480101,1,4,24,6
3,VN030059,3,-3.635080099,-3.965345144,1,4,22,6
3,VN030059,4,-1.586330056,-0.441335917,1,4,23,6
3,VN030059,5,-1.138890028,0.328295708,1,4,24,6
7,VN030061,3,-2.544359922,-2.089221716,1,4,22,6
7,VN030061,4,0.588836014,3.300118685,1,4,23,6
7,VN030061,5,-0.954258025,0.645877063,1,4,24,6
16,VN030062,3,-1.721699953,-0.674182653,1,4,22,6
16,VN030062,4,-1.316050053,0.023566693,1,4,23,6
16,VN030062,5,-1.012290001,0.546057582,1,4,24,6
16,VN030063,3,-2.277620077,-1.630408406,1,4,22,6
16,VN030063,4,-0.619638979,1.221447825,1,4,23,6
16,VN030063,5,0.849094987,3.747784376,1,4,24,6
17,VN030064,3,-2.631880045,-2.239763021,1,4,22,6
17,VN030064,4,-1.331949949,-0.003782364,1,4,23,6
17,VN030064,5,-0.596067011,1.261993408,1,4,24,6
4,VN030066,3,0.114363,2.483988285,1,4,22,6
4,VN030066,4,-0.684342027,1.110153556,1,4,23,6
4,VN030066,5,-0.283075988,1.800362349,1,4,24,6
15,VN030067,3,-0.709626973,1.066661477,1,4,22,6
15,VN030067,4,0.177040994,2.591799259,1,4,23,6
15,VN030067,5,-1.537479997,-0.357309997,1,4,24,6
16,VN030069,3,-1.996670008,-1.147152543,1,4,22,6
16,VN030069,4,0.61473,3.344658375,1,4,23,6
16,VN030069,5,-0.226256996,1.898095369,1,4,24,6
15,VN030070,3,0.129161999,2.50944376,1,4,22,6
15,VN030070,4,-0.625331998,1.211655378,1,4,23,6
15,VN030070,5,-0.209992006,1.926072478,1,4,24,6
15,VN030072,3,0.202059999,2.634833813,1,4,22,6
15,VN030072,4,0.760931015,3.596135378,1,4,23,6
15,VN030072,5,-0.632851005,1.198722124,1,4,24,6
4,VN030073,3,0.975282013,3.964835882,1,4,22,6
4,VN030073,4,-0.122762002,2.076114893,1,4,23,6
5,VN030074,3,0.475896001,3.105853081,1,4,22,6
5,VN030074,4,0.712076008,3.512100935,1,4,23,6
4,VN030075,3,0.221141994,2.667656422,1,4,22,6
4,VN030075,4,1.164620042,4.290512085,1,4,23,6
4,VN030075,5,0.178836003,2.59488678,1,4,24,6
7,VN030077,3,0.254509002,2.725050211,1,4,22,6
16,VN030078,3,-2.048680067,-1.23661387,1,4,22,6
16,VN030078,4,-0.526246011,1.382090926,1,4,23,6
16,VN030078,5,-0.0062631,2.276501894,1,4,24,6
15,VN030079,3,-0.295060009,1.779748917,1,4,22,6
15,VN030079,4,-0.478572994,1.464092255,1,4,23,6
15,VN030079,5,-1.396129966,-0.114176974,1,4,24,6
9,VN030082,3,-2.823980093,-2.570190191,1,4,22,6
9,VN030082,4,-0.903253973,0.733608007,1,4,23,6
9,VN030082,5,-1.264950037,0.11146269,1,4,24,6
7,VN030083,3,-0.432873011,1.542699814,1,4,22,6
7,VN030083,4,0.195594996,2.623713493,1,4,23,6
7,VN030083,5,-0.233043,1.886422873,1,4,24,6
3,VN030084,3,0.397329986,2.970713377,1,4,22,6
3,VN030084,4,0.533156991,3.204346418,1,4,23,6
4,VN030086,3,-2.446490049,-1.920877934,1,4,22,6
4,VN030086,4,-0.484367996,1.454124451,1,4,23,6
4,VN030086,5,0.187854007,2.610398531,1,4,24,6
5,VN030088,3,0.66218698,3.426288128,1,4,22,6
5,VN030088,5,-0.539354026,1.359544158,1,4,24,6
4,VN030090,3,-2.509730101,-2.029655695,1,4,22,6
4,VN030090,4,-0.225967005,1.898594141,1,4,23,6
4,VN030090,5,-0.484634012,1.453666806,1,4,24,6
3,VN030094,3,-2.351799965,-1.758003592,1,4,22,6
3,VN030095,3,0.351379991,2.891675949,1,4,22,6
3,VN030095,4,1.030660033,4.060090065,1,4,23,6
4,VN030097,3,-1.177539945,0.261814833,1,4,22,6
4,VN030097,4,-0.805392027,0.90193814,1,4,23,6
4,VN030097,5,0.0131188,2.309840441,1,4,24,6
3,VN030098,3,-1.46104002,-0.225827307,1,4,22,6
3,VN030098,4,-0.96885097,0.620776057,1,4,23,6
3,VN030098,5,-0.579142988,1.291104078,1,4,24,6
3,VN030099,3,-2.31704998,-1.698230863,1,4,22,6
3,VN030099,4,0.472624987,3.100226641,1,4,23,6
3,VN030099,5,-0.851504028,0.822621942,1,4,24,6
3,VN030100,3,-2.0801301,-1.29071033,1,4,22,6
3,VN030100,4,0.643905997,3.39484334,1,4,23,6
3,VN030100,5,-0.741101027,1.012523651,1,4,24,6
15,VN030127,3,-0.179634005,1.978290558,1,4,22,6
15,VN030127,4,0.239805996,2.69975996,1,4,23,6
3,VN030129,3,0.768909991,3.609859943,1,4,22,6
3,VN030129,4,1.340809941,4.59357214,1,4,23,6
16,VN030131,3,-2.528909922,-2.062646389,1,4,22,6
16,VN030131,4,-0.246696994,1.862936974,1,4,23,6
16,VN030131,5,-1.206959963,0.211210117,1,4,24,6
15,VN030132,3,0.0105071,2.305347919,1,4,22,6
15,VN030132,4,0.848694026,3.747094631,1,4,23,6
15,VN030132,5,1.757439971,5.310208321,1,4,24,6
3,VN030138,3,0.436827004,3.038651466,1,4,22,6
3,VN030138,4,1.190619946,4.335233688,1,4,23,6
4,VN040001,3,0.404354006,2.982795238,1,4,22,6
4,VN040001,4,1.210369945,4.369205475,1,4,23,6
5,VN040002,3,0.427415013,3.022461891,1,4,22,6
5,VN040002,4,1.418759942,4.727652073,1,4,23,6
5,VN040002,5,1.552690029,4.958022594,1,4,24,6
3,VN040003,4,1.614650011,5.06459856,1,4,23,6
5,VN040004,3,-0.139911994,2.046615601,1,4,22,6
6,VN040006,3,-2.690730095,-2.340989828,1,4,22,6
6,VN040006,4,-1.263779998,0.113475248,1,4,23,6
6,VN040006,5,-0.326507986,1.725655913,1,4,24,6
3,VN040007,3,0.777940989,3.625393867,1,4,22,6
3,VN040007,4,1.637380004,5.103695869,1,4,23,6
16,VN040008,3,-2.587690115,-2.163753033,1,4,22,6
16,VN040008,4,-0.426245004,1.554100513,1,4,23,6
16,VN040008,5,-0.802451015,0.906996906,1,4,24,6
15,VN040009,3,-0.612991989,1.232881188,1,4,22,6
15,VN040009,4,0.584873021,3.293302059,1,4,23,6
15,VN040009,5,0.328747004,2.852745295,1,4,24,6
4,VN040010,3,-0.980359018,0.600981355,1,4,22,6
4,VN040010,4,-0.283872992,1.798991442,1,4,23,6
15,VN040014,3,-0.019533001,2.253676653,1,4,22,6
15,VN040014,4,0.983359993,3.97873044,1,4,23,6
15,VN040014,5,0.50950402,3.16366148,1,4,24,6
3,VN040015,3,0.286083013,2.779360056,1,4,22,6
3,VN040015,4,1.394899964,4.686611176,1,4,23,6
3,VN040017,3,-1.963089943,-1.089392185,1,4,22,6
3,VN040017,4,-0.490485996,1.443601012,1,4,23,6
3,VN040017,5,-1.729460001,-0.687530518,1,4,24,6
6,VN040018,4,1.086500049,4.156139374,1,4,23,6
6,VN040020,3,-3.427439928,-3.608187914,1,4,22,6
6,VN040020,4,0.038018901,2.352670431,1,4,23,6
6,VN040020,5,-0.30379501,1.764724016,1,4,24,6
15,VN040021,3,-0.054248899,2.193962574,1,4,22,6
5,VN040022,3,-1.685160041,-0.611331165,1,4,22,6
5,VN040022,4,1.030900002,4.060503006,1,4,23,6
5,VN040022,5,1.421450019,4.732279301,1,4,24,6
16,VN040024,3,-1.194370031,0.232865781,1,4,22,6
16,VN040024,4,-0.0590421,2.18571806,1,4,23,6
16,VN040024,5,0.136314005,2.521745682,1,4,24,6
3,VN040026,3,-2.476700068,-1.972841501,1,4,22,6
3,VN040026,4,-0.756043017,0.986822307,1,4,23,6
3,VN040026,5,0.0138466,2.311092138,1,4,24,6
15,VN040028,3,0.163715005,2.568877459,1,4,22,6
15,VN040028,4,1.128909945,4.22908783,1,4,23,6
15,VN040028,5,0.398355991,2.972478151,1,4,24,6
7,VN040029,3,-2.859469891,-2.631235361,1,4,22,6
7,VN040029,4,-0.123009004,2.075690031,1,4,23,6
7,VN040029,5,-0.866805971,0.796301425,1,4,24,6
3,VN040030,3,-1.818989992,-0.841529071,1,4,22,6
3,VN040030,4,-0.0329808,2.230545521,1,4,23,6
3,VN040030,5,0.275041997,2.760368586,1,4,24,6
3,VN040032,3,0.106385998,2.470267057,1,4,22,6
15,VN040034,3,-0.929051995,0.689233422,1,4,22,6
15,VN040034,4,0.077096403,2.419886827,1,4,23,6
15,VN040034,5,-0.080710597,2.14844656,1,4,24,6
9,VN040043,3,-2.66072011,-2.289370298,1,4,22,6
9,VN040043,4,-0.825432003,0.867467821,1,4,23,6
9,VN040043,5,0.357140988,2.901585102,1,4,24,6
16,VN040045,3,-0.085688598,2.139883995,1,4,22,6
16,VN040045,4,1.559249997,4.969305992,1,4,23,6
3,VN040050,3,-1.162060022,0.288441509,1,4,22,6
3,VN040050,4,0.604802012,3.327581406,1,4,23,6
3,VN040050,5,0.681632996,3.459736586,1,4,24,6
3,VN040051,3,-0.159228995,2.013388634,1,4,22,6
3,VN040051,4,1.378340006,4.658126831,1,4,23,6
3,VN040051,5,1.223909974,4.392495155,1,4,24,6
16,VN040052,3,-1.739979982,-0.705625713,1,4,22,6
16,VN040052,4,-0.42522499,1.555855036,1,4,23,6
16,VN040052,5,0.415199995,3.001451254,1,4,24,6
15,VN040053,3,0.137869,2.524420261,1,4,22,6
15,VN040053,5,0.540480018,3.216942549,1,4,24,6
3,VN040054,3,-1.727270007,-0.683763564,1,4,22,6
3,VN040054,4,-0.089211598,2.13382411,1,4,23,6
3,VN040054,5,0.744019985,3.567047119,1,4,24,6
3,VN040055,3,0.446859986,3.055908918,1,4,22,6
3,VN040055,4,1.384260058,4.668309689,1,4,23,6
3,VN040056,3,0.143849999,2.534708261,1,4,22,6
3,VN040056,4,0.685516,3.466415644,1,4,23,6
3,VN040058,3,-2.669219971,-2.303990602,1,4,22,6
3,VN040058,4,-0.766240001,0.969282687,1,4,23,6
15,VN040060,3,-0.0207268,2.251623392,1,4,22,6
15,VN040060,4,1.677870035,5.173341751,1,4,23,6
15,VN040060,5,2.005520105,5.736925125,1,4,24,6
15,VN040063,3,0.259579003,2.733771086,1,4,22,6
15,VN040063,4,1.318279982,4.554819107,1,4,23,6
15,VN040063,5,1.095710039,4.171981335,1,4,24,6
2,VN040064,3,-2.748549938,-2.440444469,1,4,22,6
2,VN040064,4,-1.350409985,-0.035535056,1,4,23,6
3,VN040066,3,-2.862649918,-2.63670516,1,4,22,6
3,VN040066,4,-0.636092007,1.193147302,1,4,23,6
3,VN040066,5,-0.122662,2.076286793,1,4,24,6
3,VN040069,3,-2.840569973,-2.598726034,1,4,22,6
3,VN040069,4,-0.64823103,1.172267318,1,4,23,6
4,VN040070,4,-0.764072001,0.973011792,1,4,23,6
4,VN040070,5,-0.496129006,1.433894515,1,4,24,6
3,VN040071,3,-1.562729955,-0.400741905,1,4,22,6
3,VN040071,4,-0.293581009,1.782292843,1,4,23,6
3,VN040071,5,-0.902212024,0.735400259,1,4,24,6
5,VN040073,3,-0.927671015,0.691608787,1,4,22,6
5,VN040073,4,0.502637982,3.151851416,1,4,23,6
5,VN040073,5,0.694895029,3.482548475,1,4,24,6
3,VN040075,3,-0.058504399,2.186642885,1,4,22,6
3,VN040075,4,1.412700057,4.717228889,1,4,23,6
3,VN040076,4,-0.127667993,2.067676067,1,4,23,6
3,VN040076,5,0.00899638,2.302749395,1,4,24,6
4,VN040081,3,0.488225996,3.127061605,1,4,22,6
9,VN040087,3,-1.834130049,-0.867571115,1,4,22,6
9,VN040087,4,0.104492001,2.467009306,1,4,23,6
9,VN040087,5,0.782242,3.632791996,1,4,24,6
15,VN040088,3,-0.00765559,2.274106741,1,4,22,6
15,VN040088,4,1.636080027,5.101459503,1,4,23,6
15,VN040088,5,1.157520056,4.278299332,1,4,24,6
15,VN040090,4,0.813575983,3.6866889,1,4,23,6
15,VN040092,3,-0.281064987,1.803821325,1,4,22,6
15,VN040092,4,1.15692997,4.277284145,1,4,23,6
15,VN040092,5,0.697468996,3.486975908,1,4,24,6
3,VN040093,3,-0.0161872,2.259431839,1,4,22,6
3,VN040093,4,1.071390033,4.130148888,1,4,23,6
4,VN040094,3,-0.068301901,2.169790506,1,4,22,6
4,VN040094,4,0.765287995,3.603629827,1,4,23,6
16,VN040097,3,-2.916779995,-2.729813099,1,4,22,6
16,VN040097,4,0.577757001,3.281061888,1,4,23,6
16,VN040097,5,0.354781985,2.897527456,1,4,24,6
15,VN040098,3,0.106288999,2.470100403,1,4,22,6
15,VN040098,4,1.984490037,5.700751781,1,4,23,6
15,VN040098,5,1.261190057,4.45661974,1,4,24,6
4,VN040108,3,-0.258240998,1.843080401,1,4,22,6
4,VN040119,3,0.215437993,2.65784502,1,4,22,6
3,VN040122,3,-0.422084004,1.56125772,1,4,22,6
3,VN040122,4,0.514391005,3.172067404,1,4,23,6
3,VN040122,5,0.706606984,3.502693892,1,4,24,6
4,VN040129,3,-0.116145998,2.08749485,1,4,22,6
15,VN040145,3,-0.196634993,1.949047565,1,4,22,6
15,VN040145,4,1.453299999,4.787064075,1,4,23,6
4,VN040164,3,-1.333050013,-0.005674558,1,4,22,6
4,VN040164,4,0.00428455,2.294644833,1,4,23,6
4,VN040164,5,0.422046989,3.013228655,1,4,24,6
9,VN040171,3,-2.4400599,-1.909817576,1,4,22,6
9,VN040171,5,-0.247270003,1.861951351,1,4,24,6
5,VN050001,3,0.608991027,3.334786892,1,4,22,6
5,VN050001,5,1.346539974,4.603428364,1,4,24,6
15,VN050003,3,1.509160042,4.88314724,1,4,22,6
15,VN050003,4,0.720802009,3.527110338,1,4,23,6
15,VN050003,5,0.247336999,2.712713718,1,4,24,6
3,VN050004,4,0.238343999,2.697245121,1,4,23,6
4,VN050005,3,-1.211339951,0.203676194,1,4,22,6
4,VN050005,4,-1.438420057,-0.186919212,1,4,23,6
3,VN050010,3,0.397715986,2.971377373,1,4,22,6
4,VN050011,3,-2.805599928,-2.538574696,1,4,22,6
4,VN050011,4,-1.578719974,-0.428245962,1,4,23,6
4,VN050011,5,-0.033449601,2.229739189,1,4,24,6
3,VN050013,3,0.147972003,2.541798353,1,4,22,6
8,VN050014,5,0.759411991,3.593522549,1,4,24,6
3,VN050016,3,-1.020499945,0.531935811,1,4,22,6
16,VN050019,4,-0.619220018,1.222168446,1,4,23,6
16,VN050019,5,0.949195981,3.919965744,1,4,24,6
4,VN050021,3,-1.691810012,-0.622769594,1,4,22,6
4,VN050021,4,-2.167479992,-1.440958977,1,4,23,6
4,VN050021,5,0.089393303,2.44103837,1,4,24,6
15,VN050022,3,-0.035143699,2.226824999,1,4,22,6
15,VN050022,4,0.036260799,2.34964633,1,4,23,6
15,VN050022,5,0.662545979,3.426905632,1,4,24,6
3,VN050024,3,1.229419947,4.401972771,1,4,22,6
3,VN050024,4,0.665506005,3.431997061,1,4,23,6
3,VN050024,5,0.438933998,3.042275667,1,4,24,6
3,VN050027,3,-2.432070017,-1.896074295,1,4,22,6
3,VN050027,4,-1.049729943,0.481657952,1,4,23,6
3,VN050027,5,0.890335023,3.818720341,1,4,24,6
8,VN050029,3,-1.974020004,-1.108192682,1,4,22,6
8,VN050029,4,-0.694643974,1.092433453,1,4,23,6
4,VN050031,3,-0.732383013,1.027519345,1,4,22,6
4,VN050031,4,0.330541015,2.855831146,1,4,23,6
4,VN050031,5,0.476368994,3.106666565,1,4,24,6
15,VN050032,3,-0.595561028,1.262863755,1,4,22,6
15,VN050032,4,0.973426998,3.961645126,1,4,23,6
15,VN050032,5,0.673573017,3.445872784,1,4,24,6
16,VN050034,3,-0.603608012,1.249022365,1,4,22,6
16,VN050034,4,0.642832994,3.392997742,1,4,23,6
16,VN050034,5,1.047960043,4.089847565,1,4,24,6
15,VN050035,3,0.125036001,2.502346516,1,4,22,6
15,VN050035,4,0.648253024,3.402320623,1,4,23,6
15,VN050035,5,1.149359941,4.264263153,1,4,24,6
3,VN050036,3,0.433268994,3.032531261,1,4,22,6
3,VN050036,4,1.050230026,4.093752384,1,4,23,6
15,VN050040,3,0.908725023,3.850352526,1,4,22,6
5,VN050044,3,-0.118441999,2.083545446,1,4,22,6
16,VN050046,3,-1.150789976,0.307826847,1,4,22,6
16,VN050046,4,0.688364983,3.471316099,1,4,23,6
3,VN050047,3,0.876222014,3.794444799,1,4,22,6
3,VN050048,3,-0.391324013,1.614167333,1,4,22,6
3,VN050048,4,0.385259002,2.949950457,1,4,23,6
3,VN050048,5,0.058687501,2.388221979,1,4,24,6
4,VN050052,3,0.894692004,3.82621479,1,4,22,6
4,VN050052,4,1.278270006,4.485998631,1,4,23,6
15,VN050054,3,-0.236671001,1.880182505,1,4,22,6
15,VN050054,4,0.845853984,3.742209435,1,4,23,6
