childid,round,yc,theta_eap,read_score,country,group,language
PE171041,4,1,-0.886556029,-0.81168735,3,17,5
PE171042,4,1,-0.399818987,-0.200063333,3,17,5
PE171043,4,1,-1.617589951,-1.730289936,3,17,5
PE171044,4,1,-0.923152983,-0.85767436,3,17,5
PE171045,4,1,-0.398072004,-0.197868124,3,17,5
PE171046,4,1,-0.964865029,-0.910088837,3,17,5
PE171047,4,1,0.283592999,0.65869844,3,17,5
PE171049,4,1,-0.229191005,0.014344356,3,17,5
PE171050,4,1,-0.631686985,-0.491424024,3,17,5
PE171051,4,1,1.217519999,1.832252383,3,17,5
PE171052,4,1,-1.456529975,-1.527905107,3,17,5
PE171053,4,1,-0.347492993,-0.134311542,3,17,5
PE171054,4,1,0.083778702,0.407615811,3,17,5
PE171055,4,1,-0.140685007,0.125559211,3,17,5
PE171056,4,1,-0.229287997,0.014222478,3,17,5
PE171057,4,1,0.460281014,0.880721033,3,17,5
PE171058,4,1,0.163133994,0.507332087,3,17,5
PE171059,4,1,-0.571968019,-0.416382372,3,17,5
PE171060,4,1,-0.500970006,-0.32716769,3,17,5
PE171061,4,1,-1.291790009,-1.320896268,3,17,5
PE171062,4,1,-1.244330049,-1.26125896,3,17,5
PE171064,4,1,-1.083299994,-1.0589118,3,17,5
PE171065,4,1,-1.804250002,-1.964843154,3,17,5
PE171066,4,1,-0.0089372,0.291110873,3,17,5
PE171067,4,1,-0.264317989,-0.029795507,3,17,5
PE171068,4,1,-0.679264009,-0.551208317,3,17,5
PE171069,4,1,-2.103950024,-2.341440201,3,17,5
PE171070,4,1,-0.543205976,-0.38024056,3,17,5
PE171071,4,1,-1.317819953,-1.353604913,3,17,5
PE171072,4,1,-0.624467015,-0.482351542,3,17,5
PE171073,4,1,-0.661417007,-0.528782189,3,17,5
PE171074,4,1,-0.435635,-0.245069027,3,17,5
PE171075,4,1,-0.893220007,-0.820061147,3,17,5
PE171076,4,1,-0.212809995,0.034928404,3,17,5
PE171077,4,1,-1.289280057,-1.317742229,3,17,5
PE171078,4,1,1.111060023,1.698476911,3,17,5
PE171079,4,1,-0.44463101,-0.256373227,3,17,5
PE171081,4,1,-0.157351002,0.104617059,3,17,5
PE171082,4,1,-0.687584996,-0.561664343,3,17,5
PE171083,4,1,-0.750451028,-0.640660524,3,17,5
PE171084,4,1,-0.652231991,-0.517240465,3,17,5
PE171085,4,1,-0.762328029,-0.655584931,3,17,5
PE171086,4,1,-0.148061007,0.116290681,3,17,5
PE171087,4,1,-1.142040014,-1.132723331,3,17,5
PE171088,4,1,-0.712302983,-0.592724442,3,17,5
PE171089,4,1,-0.807183981,-0.711950004,3,17,5
PE171090,4,1,-0.298310012,-0.072509199,3,17,5
PE171091,4,1,-0.41960901,-0.224931091,3,17,5
PE171092,4,1,-1.781679988,-1.936482191,3,17,5
PE171093,4,1,-0.514894009,-0.344664305,3,17,5
PE171094,4,1,-0.863232017,-0.782378852,3,17,5
PE171095,4,1,0.840741992,1.35880065,3,17,5
PE171096,4,1,-1.583459973,-1.687402844,3,17,5
PE171097,4,1,-0.351817012,-0.139745027,3,17,5
PE171098,4,1,-1.454769969,-1.525693536,3,17,5
PE171099,4,1,-1.53362,-1.624774933,3,17,5
PE171100,4,1,-0.847811997,-0.763002336,3,17,5
PE171101,4,1,-0.324081004,-0.104892515,3,17,5
PE171102,4,1,0.440261006,0.855564296,3,17,5
PE171103,4,1,-0.267358005,-0.03361553,3,17,5
PE171104,4,1,-0.795687973,-0.697504342,3,17,5
PE171105,4,1,-0.633365989,-0.49353382,3,17,5
PE171106,4,1,-0.110123001,0.163962826,3,17,5
PE181001,4,1,-0.479167014,-0.299770474,3,17,5
PE181002,4,1,-1.154979944,-1.148983479,3,17,5
PE181003,4,1,-2.946399927,-3.400045872,3,17,5
PE181004,4,1,-1.437070012,-1.503452182,3,17,5
PE181005,4,1,-1.061239958,-1.031191707,3,17,5
PE181006,4,1,-1.449190021,-1.518681884,3,17,5
PE181007,4,1,-1.481240034,-1.558955312,3,17,5
PE181008,4,1,-0.631600976,-0.491315931,3,17,5
PE181009,4,1,-1.692360044,-1.824244499,3,17,5
PE181010,4,1,-1.621799946,-1.735580087,3,17,5
PE181011,4,1,-0.871560991,-0.792844892,3,17,5
PE181012,4,1,-1.174710035,-1.173775911,3,17,5
PE181013,4,1,-0.502074003,-0.328554928,3,17,5
PE181014,4,1,-1.393489957,-1.448690295,3,17,5
PE181015,4,1,-1.105430007,-1.08671999,3,17,5
PE181016,4,1,-2.251159906,-2.52642107,3,17,5
PE181017,4,1,-1.701629996,-1.835892916,3,17,5
PE181018,4,1,-1.418879986,-1.480594873,3,17,5
PE181019,4,1,-1.443179965,-1.511129856,3,17,5
PE181020,4,1,-1.563410044,-1.662208557,3,17,5
PE181021,4,1,-1.210669994,-1.218962431,3,17,5
PE181022,4,1,-1.829650044,-1.996760368,3,17,5
PE181023,4,1,-1.354799986,-1.40007329,3,17,5
PE181024,4,1,-2.011059999,-2.224716425,3,17,5
PE181025,4,1,-0.290571004,-0.062784515,3,17,5
PE181027,4,1,-1.708850026,-1.844965458,3,17,5
PE181029,4,1,0.161201,0.504903138,3,17,5
PE181030,4,1,-0.676034987,-0.54715085,3,17,5
PE181031,4,1,-1.606019974,-1.71575129,3,17,5
PE181032,4,1,-1.822659969,-1.987976789,3,17,5
PE181033,4,1,-0.068470001,0.21630314,3,17,5
PE181034,4,1,-1.23605001,-1.250854492,3,17,5
PE181036,4,1,-2.560470104,-2.915094137,3,17,5
PE181037,4,1,-0.615108013,-0.470591217,3,17,5
PE181038,4,1,-1.575330019,-1.677186847,3,17,5
PE181039,4,1,-1.390920043,-1.445461035,3,17,5
PE181040,4,1,-0.530278027,-0.363995552,3,17,5
PE181041,4,1,-1.133239985,-1.121665478,3,17,5
PE181042,4,1,0.263788998,0.633813143,3,17,5
PE181043,4,1,-1.645390034,-1.765222907,3,17,5
PE181044,4,1,-0.494706005,-0.319296449,3,17,5
PE181045,4,1,-2.24729991,-2.521570683,3,17,5
PE181046,4,1,-0.050729301,0.238595754,3,17,5
PE181047,4,1,-1.574399948,-1.676018238,3,17,5
PE181048,4,1,-1.193289995,-1.197123051,3,17,5
PE181049,4,1,-1.636680007,-1.754278064,3,17,5
PE181050,4,1,-0.838393986,-0.751167893,3,17,5
PE181051,4,1,-1.267719984,-1.290650368,3,17,5
PE181052,4,1,0.107707001,0.437683642,3,17,5
PE181053,4,1,-1.655410051,-1.777813911,3,17,5
PE181054,4,1,-1.086189985,-1.062543392,3,17,5
PE181055,4,1,0.59136498,1.045438528,3,17,5
PE181056,4,1,-0.947534025,-0.888311088,3,17,5
PE181057,4,1,-0.747950017,-0.63751781,3,17,5
PE181058,4,1,-1.135849953,-1.124945045,3,17,5
PE181059,4,1,-0.758830011,-0.651189387,3,17,5
PE181060,4,1,-0.441395998,-0.25230819,3,17,5
PE181061,4,1,-0.890114009,-0.816158235,3,17,5
PE181062,4,1,-0.176265001,0.080850109,3,17,5
PE181063,4,1,-0.593773007,-0.443782061,3,17,5
PE181064,4,1,-1.059679985,-1.029231429,3,17,5
PE181065,4,1,-0.896459997,-0.824132442,3,17,5
PE181066,4,1,1.066810012,1.642873168,3,17,5
PE181067,4,1,-0.975956023,-0.924025595,3,17,5
PE181068,4,1,-1.332430005,-1.37196362,3,17,5
PE181069,4,1,-0.191097006,0.062212512,3,17,5
PE181070,4,1,-0.977033019,-0.925378919,3,17,5
PE181071,4,1,0.17013,0.516123116,3,17,5
PE181072,4,1,-0.690324008,-0.565106094,3,17,5
PE181073,4,1,-1.025220037,-0.985929728,3,17,5
PE181074,4,1,-0.733892977,-0.619854033,3,17,5
PE181075,4,1,-0.666492999,-0.535160542,3,17,5
PE181076,4,1,-0.294032991,-0.067134783,3,17,5
PE181077,4,1,-1.143020034,-1.133954883,3,17,5
PE181078,4,1,-0.067499399,0.217522785,3,17,5
PE181080,4,1,-0.885035992,-0.80977726,3,17,5
PE181081,4,1,-1.047209978,-1.013561845,3,17,5
PE181082,4,1,-0.935168982,-0.872773409,3,17,5
PE181083,4,1,-0.315584987,-0.094216585,3,17,5
PE181084,4,1,-1.404250026,-1.462211251,3,17,5
PE181086,4,1,-0.485157996,-0.30729863,3,17,5
PE181087,4,1,-0.458903015,-0.274307132,3,17,5
PE181088,4,1,-1.622979999,-1.737062931,3,17,5
PE181089,4,1,-1.204349995,-1.211020827,3,17,5
PE181090,4,1,-0.929414988,-0.865543067,3,17,5
PE181091,4,1,0.930454016,1.471531034,3,17,5
PE181092,4,1,-0.715839028,-0.59716779,3,17,5
PE181093,4,1,-0.361550003,-0.151975304,3,17,5
PE181094,4,1,-0.566191971,-0.409124285,3,17,5
PE181095,4,1,-0.946220994,-0.886661112,3,17,5
PE181096,4,1,0.214027002,0.571283221,3,17,5
PE181097,4,1,-1.028460026,-0.990001023,3,17,5
PE181098,4,1,-0.444485992,-0.256191015,3,17,5
PE181099,4,1,-1.890110016,-2.072733164,3,17,5
PE181100,4,1,0.550758004,0.994412601,3,17,5
PE181101,4,1,-0.328896999,-0.110944197,3,17,5
PE181102,4,1,-1.461899996,-1.534653068,3,17,5
PE181103,4,1,-1.13812995,-1.127810121,3,17,5
PE181104,4,1,-1.09920001,-1.078891516,3,17,5
PE181105,4,1,-0.485127002,-0.307259679,3,17,5
PE191001,4,1,0.312000006,0.694394112,3,17,5
PE191002,4,1,0.820894003,1.33386004,3,17,5
PE191003,4,1,0.202929005,0.557337701,3,17,5
PE191004,4,1,0.677949011,1.154238343,3,17,5
PE191005,4,1,-0.097591102,0.17971015,3,17,5
PE191006,4,1,-0.419167012,-0.22437568,3,17,5
PE191007,4,1,0.891641974,1.422760606,3,17,5
PE191009,4,1,0.525252998,0.962363541,3,17,5
PE191010,4,1,0.239776999,0.603640139,3,17,5
PE191011,4,1,0.722792029,1.210587144,3,17,5
PE191012,4,1,1.202119946,1.81290102,3,17,5
PE191013,4,1,-0.0180008,0.279721737,3,17,5
PE191014,4,1,1.22250998,1.838522673,3,17,5
PE191015,4,1,-0.559036016,-0.400132269,3,17,5
PE191016,4,1,2.027080059,2.849529266,3,17,5
PE191017,4,1,-0.566797018,-0.409884572,3,17,5
PE191019,4,1,0.437240005,0.851768196,3,17,5
PE191020,4,1,0.982635975,1.537101865,3,17,5
PE191021,4,1,-0.649568975,-0.513894141,3,17,5
PE191022,4,1,-0.446877003,-0.259195507,3,17,5
PE191023,4,1,0.427513987,0.83954668,3,17,5
PE191024,4,1,-0.150114,0.113710932,3,17,5
PE191025,4,1,0.075712003,0.397479355,3,17,5
PE191026,4,1,0.228462994,0.58942318,3,17,5
PE191027,4,1,-0.286269993,-0.057379954,3,17,5
PE191028,4,1,0.0519052,0.367564201,3,17,5
PE191029,4,1,0.30982399,0.691659749,3,17,5
PE191030,4,1,0.076782197,0.398824126,3,17,5
PE191031,4,1,1.745329976,2.49548769,3,17,5
PE191032,4,1,-0.40971899,-0.212503493,3,17,5
PE191033,4,1,0.526706994,0.964190602,3,17,5
PE191034,4,1,0.630553007,1.094681382,3,17,5
PE191035,4,1,-0.428265005,-0.23580803,3,17,5
PE191036,4,1,-0.302103013,-0.07727541,3,17,5
PE191037,4,1,-0.187076002,0.06726522,3,17,5
PE191038,4,1,1.36954999,2.023290157,3,17,5
PE191039,4,1,0.887808025,1.417942882,3,17,5
PE191041,4,1,0.906521022,1.441457272,3,17,5
PE191042,4,1,-0.634164989,-0.49453783,3,17,5
PE191043,4,1,-0.571592987,-0.415911108,3,17,5
PE191044,4,1,-0.596104026,-0.446711183,3,17,5
PE191045,4,1,1.16813004,1.770189881,3,17,5
PE191047,4,1,0.016705399,0.323332846,3,17,5
PE191048,4,1,-0.776104987,-0.672896802,3,17,5
PE191050,4,1,-0.045559101,0.245092526,3,17,5
PE191051,4,1,-0.102716997,0.173269048,3,17,5
PE191052,4,1,0.484892994,0.911647975,3,17,5
PE191053,4,1,-0.399269998,-0.199373499,3,17,5
PE191054,4,1,0.171373993,0.517686307,3,17,5
PE191055,4,1,0.215051994,0.572571218,3,17,5
PE191056,4,1,-0.129612997,0.139472082,3,17,5
PE191057,4,1,0.230458006,0.591930091,3,17,5
PE191058,4,1,-0.00318576,0.298337996,3,17,5
PE191059,4,1,-1.146589994,-1.138440847,3,17,5
PE191060,4,1,1.26857996,1.896413326,3,17,5
PE191061,4,1,0.513557971,0.947667778,3,17,5
PE191062,4,1,0.050331201,0.36558634,3,17,5
PE191063,4,1,-0.779142976,-0.676714242,3,17,5
PE191064,4,1,-0.122993998,0.147789389,3,17,5
PE191065,4,1,0.430393994,0.843165636,3,17,5
PE191066,4,1,0.585245013,1.037748337,3,17,5
PE191067,4,1,0.070956603,0.391503811,3,17,5
PE191068,4,1,-0.199088007,0.052171178,3,17,5
PE191069,4,1,0.422542989,0.833300233,3,17,5
PE191070,4,1,0.0146265,0.320720524,3,17,5
PE191071,4,1,1.694090009,2.431100607,3,17,5
PE191072,4,1,0.295753986,0.6739797,3,17,5
PE191073,4,1,0.213813007,0.571014285,3,17,5
PE191074,4,1,-0.193090007,0.059708145,3,17,5
PE191075,4,1,-0.731435001,-0.61676538,3,17,5
PE191076,4,1,0.781880021,1.284835935,3,17,5
PE191077,4,1,0.806626976,1.315932393,3,17,5
PE191078,4,1,-0.463728994,-0.280371368,3,17,5
PE191079,4,1,0.149262995,0.489902049,3,17,5
PE191080,4,1,-0.133197993,0.134967253,3,17,5
PE191081,4,1,-0.159393996,0.10204988,3,17,5
PE191082,4,1,0.849852026,1.370248199,3,17,5
PE191083,4,1,0.449422002,0.867075861,3,17,5
PE191084,4,1,1.118499994,1.70782578,3,17,5
PE191085,4,1,1.078510046,1.65757525,3,17,5
PE191086,4,1,-0.00366396,0.297737122,3,17,5
PE191087,4,1,0.113450997,0.444901407,3,17,5
PE191088,4,1,-0.235661998,0.006213036,3,17,5
PE191089,4,1,0.293574989,0.671241581,3,17,5
PE191090,4,1,1.057819963,1.631576538,3,17,5
PE191091,4,1,-0.926463008,-0.861833632,3,17,5
PE191092,4,1,0.989462018,1.545679331,3,17,5
PE191093,4,1,0.848076999,1.368017673,3,17,5
PE191094,4,1,-0.342689008,-0.128274962,3,17,5
PE191096,4,1,-0.528447986,-0.361695945,3,17,5
PE191097,4,1,0.379424989,0.779119015,3,17,5
PE191098,4,1,0.146690995,0.486670136,3,17,5
PE191099,4,1,0.995307028,1.553024054,3,17,5
PE191100,4,1,-0.828123987,-0.738262832,3,17,5
PE191101,4,1,0.485433012,0.912326574,3,17,5
PE191102,4,1,-1.183349967,-1.184632659,3,17,5
PE191103,4,1,-0.716206014,-0.597628951,3,17,5
PE191104,4,1,0.712476015,1.197624207,3,17,5
PE201001,4,1,1.426149964,2.094412565,3,17,5
PE201002,4,1,1.283329964,1.914947867,3,17,5
PE201003,4,1,-0.466163009,-0.283429921,3,17,5
PE201004,4,1,0.018850099,0.32602784,3,17,5
PE201005,4,1,-0.389629006,-0.18725881,3,17,5
PE201006,4,1,-0.361490011,-0.151899919,3,17,5
PE201007,4,1,-0.235212997,0.006777242,3,17,5
PE201008,4,1,-0.622817993,-0.480279416,3,17,5
PE201011,4,1,-0.231468007,0.011483122,3,17,5
PE201012,4,1,-0.774398029,-0.67075187,3,17,5
PE201013,4,1,-0.926765978,-0.862214327,3,17,5
PE201014,4,1,-0.786339998,-0.685757875,3,17,5
PE201015,4,1,0.379969001,0.779802561,3,17,5
PE201016,4,1,-0.410219997,-0.213133037,3,17,5
PE201018,4,1,-0.213531002,0.034022402,3,17,5
PE201020,4,1,-0.553795993,-0.393547744,3,17,5
PE201021,4,1,-0.598949015,-0.45028615,3,17,5
PE201022,4,1,-0.404103011,-0.205446556,3,17,5
PE201023,4,1,0.911686003,1.447947502,3,17,5
PE201024,4,1,-0.329124987,-0.111230679,3,17,5
PE201025,4,1,-0.752655029,-0.643430054,3,17,5
PE201027,4,1,-0.227235004,0.016802227,3,17,5
PE201028,4,1,0.139429003,0.477544844,3,17,5
PE201029,4,1,1.12943995,1.721572757,3,17,5
PE201030,4,1,-0.770694971,-0.666098654,3,17,5
PE201032,4,1,-0.606639981,-0.459950447,3,17,5
PE201033,4,1,-1.330129981,-1.36907351,3,17,5
PE201034,4,1,-0.026713699,0.268773288,3,17,5
PE201035,4,1,0.0750098,0.396596968,3,17,5
PE201037,4,1,-0.678692997,-0.550490797,3,17,5
PE201038,4,1,0.591808021,1.045995235,3,17,5
PE201039,4,1,-0.298153996,-0.072313152,3,17,5
PE201041,4,1,0.431715995,0.844826818,3,17,5
PE201042,4,1,-1.51075995,-1.596049428,3,17,5
PE201043,4,1,0.180026993,0.528559506,3,17,5
PE201044,4,1,-0.721961975,-0.604861736,3,17,5
PE201045,4,1,-0.176226005,0.080899112,3,17,5
PE201046,4,1,-0.63923198,-0.500904918,3,17,5
PE201048,4,1,0.655496001,1.126024246,3,17,5
PE201049,4,1,1.214820027,1.828859687,3,17,5
PE201050,4,1,1.314309955,1.953876734,3,17,5
PE201051,4,1,-0.315120012,-0.093632311,3,17,5
PE201052,4,1,-1.115839958,-1.099800944,3,17,5
PE201053,4,1,0.652899027,1.122761011,3,17,5
PE201054,4,1,-0.119930997,0.151638284,3,17,5
PE201055,4,1,0.846095979,1.365528345,3,17,5
PE201056,4,1,1.421939969,2.089122295,3,17,5
PE201057,4,1,0.338378012,0.727540195,3,17,5
PE201058,4,1,-0.537442982,-0.372998893,3,17,5
PE201059,4,1,0.181143001,0.529961824,3,17,5
PE201060,4,1,-0.959622979,-0.903501809,3,17,5
PE201061,4,1,-0.047056898,0.24321042,3,17,5
PE201062,4,1,0.526611984,0.964071214,3,17,5
PE201063,4,1,-0.743898988,-0.632427335,3,17,5
PE201065,4,1,-1.148579955,-1.140941381,3,17,5
PE201066,4,1,0.363620996,0.759259999,3,17,5
PE201067,4,1,-1.328240037,-1.366698623,3,17,5
PE201068,4,1,0.471531004,0.894857585,3,17,5
PE201069,4,1,0.659686983,1.131290555,3,17,5
PE201070,4,1,0.791665971,1.29713273,3,17,5
PE201071,4,1,-1.074540019,-1.047904253,3,17,5
PE201072,4,1,-0.417342007,-0.222082421,3,17,5
PE201073,4,1,-1.049190044,-1.016049981,3,17,5
PE201074,4,1,-0.346271008,-0.132776022,3,17,5
PE201075,4,1,-0.321420014,-0.101548761,3,17,5
PE201076,4,1,-0.195455998,0.056735087,3,17,5
PE201077,4,1,-2.492189884,-2.829294682,3,17,5
PE201078,4,1,0.281482995,0.656047046,3,17,5
PE201079,4,1,-0.585207999,-0.433019459,3,17,5
PE201080,4,1,-0.576784015,-0.422434032,3,17,5
PE201083,4,1,-0.880828977,-0.804490864,3,17,5
PE201085,4,1,-0.176955998,0.079981819,3,17,5
PE201086,4,1,0.428196013,0.840403676,3,17,5
PE201087,4,1,0.626401007,1.089464068,3,17,5
PE201088,4,1,0.0088314,0.313438535,3,17,5
PE201090,4,1,-0.971940994,-0.91898036,3,17,5
PE201091,4,1,0.988951027,1.54503715,3,17,5
PE201092,4,1,0.212351993,0.569178402,3,17,5
PE201093,4,1,-0.974303007,-0.921948433,3,17,5
PE201094,4,1,-3.154050112,-3.660974979,3,17,5
PE201096,4,1,-0.387501001,-0.184584811,3,17,5
PE201097,4,1,-0.501474023,-0.327801019,3,17,5
PE201098,4,1,0.832482994,1.348422647,3,17,5
PE201099,4,1,-0.484889001,-0.306960613,3,17,5
PE201100,4,1,0.681774974,1.159045935,3,17,5
PE201101,4,1,-1.32517004,-1.362840891,3,17,5
PE011001,5,1,-0.856498003,-0.773917019,3,18,5
PE011002,5,1,0.286763012,0.662681818,3,18,5
PE011003,5,1,0.163418993,0.507690191,3,18,5
PE011004,5,1,0.263357013,0.633270323,3,18,5
PE011005,5,1,-0.388808995,-0.186228409,3,18,5
PE011006,5,1,-0.133948997,0.134023547,3,18,5
PE011007,5,1,0.947467983,1.492910385,3,18,5
PE011008,5,1,0.660328984,1.132097363,3,18,5
PE011009,5,1,0.318304002,0.702315569,3,18,5
PE011010,5,1,-0.661369026,-0.528721869,3,18,5
PE011011,5,1,-1.152279973,-1.145590663,3,18,5
PE011012,5,1,0.289797008,0.66649425,3,18,5
PE011013,5,1,0.757432997,1.254116297,3,18,5
PE011014,5,1,-0.82011801,-0.728202641,3,18,5
PE011015,5,1,-0.571594,-0.41591236,3,18,5
PE011016,5,1,1.387760043,2.046172619,3,18,5
PE011017,5,1,0.436648995,0.851025522,3,18,5
PE011018,5,1,-0.350293994,-0.137831226,3,18,5
PE011019,5,1,-0.459791005,-0.275422961,3,18,5
PE011020,5,1,0.818508029,1.330861926,3,18,5
PE011021,5,1,0.492312014,0.920970559,3,18,5
PE011022,5,1,-0.087514199,0.19237259,3,18,5
PE011023,5,1,0.995341003,1.55306673,3,18,5
PE011024,5,1,0.819931984,1.332651258,3,18,5
PE011025,5,1,0.42317,0.834088087,3,18,5
PE011026,5,1,-0.695293009,-0.571350038,3,18,5
PE011027,5,1,-1.256970048,-1.277142167,3,18,5
PE011028,5,1,-0.141507998,0.124525063,3,18,5
PE011029,5,1,-0.804368019,-0.708411515,3,18,5
PE011030,5,1,1.556049943,2.257642269,3,18,5
PE011031,5,1,1.064059973,1.639417529,3,18,5
PE011032,5,1,2.2355299,3.11146307,3,18,5
PE011033,5,1,-1.102049947,-1.082472682,3,18,5
PE011034,5,1,-0.027239701,0.268112302,3,18,5
PE011035,5,1,0.901517987,1.435170531,3,18,5
PE011036,5,1,-0.474608988,-0.294042945,3,18,5
PE011037,5,1,-1.196269989,-1.200867653,3,18,5
PE011038,5,1,0.0793337,0.402030319,3,18,5
PE011039,5,1,-1.065310001,-1.036306024,3,18,5
PE011041,5,1,0.346156001,0.737313867,3,18,5
PE011042,5,1,-0.298070997,-0.072208859,3,18,5
PE011043,5,1,-0.436533004,-0.246197432,3,18,5
PE011044,5,1,0.26531899,0.635735691,3,18,5
PE011045,5,1,-0.610242009,-0.464476675,3,18,5
PE011046,5,1,-0.738862991,-0.626099229,3,18,5
PE011047,5,1,1.146209955,1.742645621,3,18,5
PE011048,5,1,1.647099972,2.372053862,3,18,5
PE011049,5,1,0.887603998,1.417686582,3,18,5
PE011050,5,1,-0.0153347,0.283071905,3,18,5
PE011051,5,1,0.329180002,0.715982139,3,18,5
PE011052,5,1,1.207849979,1.820101261,3,18,5
PE011053,5,1,-0.402404994,-0.203312859,3,18,5
PE011054,5,1,1.360550046,2.01198101,3,18,5
PE011055,5,1,0.172742993,0.519406557,3,18,5
PE011056,5,1,1.49969995,2.186834097,3,18,5
PE011057,5,1,0.00619027,0.310119748,3,18,5
PE011059,5,1,0.330906987,0.718152225,3,18,5
PE011060,5,1,-0.456070989,-0.270748466,3,18,5
PE011061,5,1,0.061328098,0.379404843,3,18,5
PE011062,5,1,1.714249969,2.456433296,3,18,5
PE011063,5,1,0.71955198,1.206515789,3,18,5
PE011064,5,1,-0.178026006,0.078637265,3,18,5
PE011065,5,1,-0.244737998,-0.005191683,3,18,5
PE011066,5,1,0.147029996,0.487096101,3,18,5
PE011067,5,1,0.595115006,1.050150752,3,18,5
PE011068,5,1,0.047973599,0.362623841,3,18,5
PE011069,5,1,0.588895023,1.042334795,3,18,5
PE011070,5,1,0.718209982,1.204829454,3,18,5
PE011071,5,1,0.977403998,1.530527472,3,18,5
PE011072,5,1,0.165668994,0.510517478,3,18,5
PE011073,5,1,-0.76502502,-0.658973932,3,18,5
PE011074,5,1,1.047739983,1.618910193,3,18,5
PE011075,5,1,-0.562878013,-0.404960036,3,18,5
PE011076,5,1,-0.356685013,-0.145862058,3,18,5
PE011077,5,1,-0.644497991,-0.507522047,3,18,5
PE011078,5,1,-1.447980046,-1.517161489,3,18,5
PE011079,5,1,0.454957008,0.874031007,3,18,5
PE011080,5,1,-0.731979012,-0.617448986,3,18,5
PE011081,5,1,0.00448788,0.307980537,3,18,5
PE011082,5,1,-1.167219996,-1.1643641,3,18,5
PE011083,5,1,0.189547002,0.540522158,3,18,5
PE011084,5,1,0.784717977,1.288402081,3,18,5
PE011085,5,1,-0.447946995,-0.260540038,3,18,5
PE011086,5,1,2.304399967,3.198004007,3,18,5
PE011087,5,1,1.576920033,2.283867121,3,18,5
PE011088,5,1,0.80014497,1.307787299,3,18,5
PE011089,5,1,-0.063579597,0.222448334,3,18,5
PE011090,5,1,-0.407288015,-0.20944877,3,18,5
PE011091,5,1,-0.950718999,-0.892313242,3,18,5
PE011092,5,1,1.487349987,2.171315193,3,18,5
PE011093,5,1,0.430160999,0.842872858,3,18,5
PE011094,5,1,-0.184873998,0.070032217,3,18,5
PE011095,5,1,-0.838744998,-0.751608968,3,18,5
PE011096,5,1,-0.00871752,0.291386902,3,18,5
PE011097,5,1,1.027969956,1.594067574,3,18,5
PE011098,5,1,0.422515988,0.833266258,3,18,5
PE011099,5,1,-0.689996004,-0.564693928,3,18,5
PE011100,5,1,-0.744370997,-0.633020461,3,18,5
PE011104,5,1,1.619609952,2.337510586,3,18,5
PE021001,5,1,-1.791450024,-1.94875896,3,18,5
PE021002,5,1,-0.080958299,0.200610593,3,18,5
PE021003,5,1,1.155560017,1.75439465,3,18,5
PE021004,5,1,-0.167017996,0.092469707,3,18,5
PE021005,5,1,-2.8308599,-3.25486064,3,18,5
PE021006,5,1,1.094040036,1.67708993,3,18,5
PE021007,5,1,-2.854830027,-3.284981012,3,18,5
PE021008,5,1,-2.89625001,-3.337028503,3,18,5
PE021009,5,1,-0.251901001,-0.014192568,3,18,5
PE021010,5,1,-0.333927006,-0.1172648,3,18,5
PE021011,5,1,0.0682218,0.388067305,3,18,5
PE021012,5,1,-0.345607996,-0.131942898,3,18,5
PE021013,5,1,-0.74434799,-0.632991552,3,18,5
PE021014,5,1,-0.0234778,0.272839427,3,18,5
PE021015,5,1,-0.511566997,-0.340483636,3,18,5
PE021016,5,1,0.00629885,0.310256183,3,18,5
PE021017,5,1,0.127295002,0.462297529,3,18,5
PE021018,5,1,0.045551099,0.359579772,3,18,5
PE021019,5,1,-0.270693004,-0.037806224,3,18,5
PE021020,5,1,-1.305590034,-1.338237047,3,18,5
PE021021,5,1,0.689683974,1.168984175,3,18,5
PE021022,5,1,0.100749001,0.428940356,3,18,5
PE021023,5,1,-0.541387975,-0.377956092,3,18,5
PE021024,5,1,-0.163333997,0.097098947,3,18,5
PE021025,5,1,0.219778001,0.578509808,3,18,5
PE021026,5,1,0.335130006,0.723458827,3,18,5
PE021027,5,1,-0.562421024,-0.404385805,3,18,5
PE021028,5,1,0.646426022,1.114627123,3,18,5
PE021029,5,1,0.596933007,1.05243516,3,18,5
PE021030,5,1,0.273431987,0.64593029,3,18,5
PE021031,5,1,-0.952754974,-0.894871593,3,18,5
PE021032,5,1,1.188560009,1.79586184,3,18,5
PE021033,5,1,-0.186520994,0.067962639,3,18,5
PE021034,5,1,0.334901989,0.723172307,3,18,5
PE021035,5,1,-0.37629801,-0.170507357,3,18,5
PE021036,5,1,0.29956001,0.678762257,3,18,5
PE021037,5,1,-0.242118999,-0.001900702,3,18,5
PE021038,5,1,0.994907975,1.55252254,3,18,5
PE021039,5,1,0.924631,1.464213967,3,18,5
PE021040,5,1,1.591070056,2.301647902,3,18,5
