childid,yc,round,theta_eap,ppvt_score,country,group,language
VN041002,0,2,0.413875997,2.99917388,4,19,6
VN041003,0,2,-0.308441997,1.756730795,4,19,6
VN041004,0,2,-0.0184655,2.255512953,4,19,6
VN041005,0,2,0.999630988,4.006717682,4,19,6
VN041006,0,2,0.615633011,3.346211672,4,19,6
VN041007,0,2,0.78907901,3.644552231,4,19,6
VN041008,0,2,0.352398992,2.893428564,4,19,6
VN041009,0,2,1.313359976,4.546356201,4,19,6
VN041010,0,2,-0.343847007,1.695831418,4,19,6
VN041011,0,2,0.595377028,3.311369658,4,19,6
VN041012,0,2,0.563376009,3.256325483,4,19,6
VN041013,0,2,0.369884014,2.923504114,4,19,6
VN041014,0,2,0.818337023,3.694878101,4,19,6
VN041015,0,2,-0.500319004,1.426687479,4,19,6
VN041016,0,2,1.115389943,4.205832481,4,19,6
VN041017,0,2,0.735630989,3.552617311,4,19,6
VN041019,0,2,2.264699936,6.182734966,4,19,6
VN041020,0,2,0.394506991,2.965857744,4,19,6
VN041021,0,2,-0.389203012,1.617815614,4,19,6
VN041022,0,2,0.501928985,3.150631905,4,19,6
VN041023,0,2,-0.834846973,0.851273358,4,19,6
VN041024,0,2,0.722365022,3.529798985,4,19,6
VN041025,0,2,0.059843201,2.390209913,4,19,6
VN041026,0,2,0.873935997,3.7905128,4,19,6
VN041027,0,2,0.400236994,2.97571373,4,19,6
VN041028,0,2,0.606010973,3.329660892,4,19,6
VN041030,0,2,0.903626978,3.84158349,4,19,6
VN041031,0,2,0.792558014,3.650536299,4,19,6
VN041032,0,2,1.091449976,4.164653778,4,19,6
VN041034,0,2,0.484894991,3.12133193,4,19,6
VN041036,0,2,0.231696993,2.685811758,4,19,6
VN041037,0,2,0.632897973,3.375908613,4,19,6
VN041038,0,2,-0.152337998,2.025241852,4,19,6
VN041039,0,2,0.512660027,3.169090033,4,19,6
VN041040,0,2,0.747153997,3.572438002,4,19,6
VN041041,0,2,-0.47437799,1.471307993,4,19,6
VN041042,0,2,0.656134009,3.415876389,4,19,6
VN041043,0,2,0.821560025,3.700422049,4,19,6
VN041046,0,2,0.141414002,2.530518055,4,19,6
VN041047,0,2,0.817162991,3.692858696,4,19,6
VN041049,0,2,0.973577023,3.961903095,4,19,6
VN041050,0,2,0.724632025,3.53369832,4,19,6
VN041059,0,2,0.239430994,2.699114799,4,19,6
VN041092,0,2,0.866756022,3.778162718,4,19,6
VN041106,0,2,0.783271015,3.634562016,4,19,6
VN041109,0,2,0.893046975,3.823385239,4,19,6
VN041110,0,2,0.777279973,3.624256849,4,19,6
VN041114,0,2,0.448022991,3.05790925,4,19,6
VN041130,0,2,-0.239451006,1.875400662,4,19,6
VN051001,0,2,-1.865749955,-0.921959817,4,19,6
VN051002,0,2,1.648000002,5.121963024,4,19,6
VN051003,0,2,1.192450047,4.338381767,4,19,6
VN051004,0,2,1.067739964,4.12387085,4,19,6
VN051005,0,2,1.185649991,4.326684952,4,19,6
VN051006,0,2,0.908055007,3.84920001,4,19,6
VN051008,0,2,0.114740998,2.484638453,4,19,6
VN051009,0,2,1.314669967,4.548609257,4,19,6
VN051010,0,2,0.286554009,2.780170202,4,19,6
VN051011,0,2,1.293529987,4.512247086,4,19,6
VN051012,0,2,1.161910057,4.285850525,4,19,6
VN051013,0,2,0.205581993,2.640892029,4,19,6
VN051015,0,2,1.42553997,4.739314556,4,19,6
VN051016,0,2,1.236439943,4.414047718,4,19,6
VN051017,0,2,0.487776995,3.126289368,4,19,6
VN051018,0,2,-1.563740015,-0.402479291,4,19,6
VN051019,0,2,0.080236398,2.425287724,4,19,6
VN051020,0,2,0.991962016,3.993526697,4,19,6
VN051021,0,2,0.44145301,3.046608448,4,19,6
VN051022,0,2,-0.145775005,2.036530733,4,19,6
VN051023,0,2,-0.852415979,0.821053326,4,19,6
VN051024,0,2,0.049512502,2.372440338,4,19,6
VN051025,0,2,-0.562367022,1.319959998,4,19,6
VN051026,0,2,0.631079018,3.372779846,4,19,6
VN051027,0,2,0.714945972,3.51703763,4,19,6
VN051028,0,2,0.421368003,3.012060642,4,19,6
VN051029,0,2,-0.422401011,1.560712457,4,19,6
VN051030,0,2,0.897818983,3.831593275,4,19,6
VN051031,0,2,1.097460032,4.174991608,4,19,6
VN051032,0,2,0.626998007,3.365760326,4,19,6
VN051033,0,2,0.267872006,2.748035669,4,19,6
VN051034,0,2,0.971158028,3.957742214,4,19,6
VN051035,0,2,0.885293007,3.810047626,4,19,6
VN051036,0,2,-0.845149994,0.833551347,4,19,6
VN051037,0,2,0.880299985,3.801459312,4,19,6
VN051038,0,2,1.283859968,4.495614052,4,19,6
VN051039,0,2,0.363023013,2.911702871,4,19,6
VN051040,0,2,-0.307718009,1.757976055,4,19,6
VN051041,0,2,0.018172501,2.318533182,4,19,6
VN051042,0,2,0.889723003,3.817667723,4,19,6
VN051043,0,2,1.671579957,5.162522316,4,19,6
VN051044,0,2,-1.35176003,-0.037857242,4,19,6
VN051045,0,2,0.229741007,2.682447433,4,19,6
VN051046,0,2,-0.180359006,1.977043509,4,19,6
VN051047,0,2,1.194540024,4.341976643,4,19,6
VN051048,0,2,-1.089030027,0.414058775,4,19,6
VN051049,0,2,-1.557559967,-0.391849101,4,19,6
VN051050,0,2,0.54478699,3.224350929,4,19,6
VN051057,0,2,-0.104819998,2.106976509,4,19,6
VN051070,0,2,0.85908401,3.764966249,4,19,6
VN061001,0,2,0.820487022,3.69857645,4,19,6
VN061003,0,2,-0.490702003,1.443229437,4,19,6
VN061004,0,2,0.255156994,2.726164818,4,19,6
VN061006,0,2,-0.480973989,1.459962368,4,19,6
VN061008,0,2,0.464875996,3.08689785,4,19,6
VN061009,0,2,0.377375007,2.936389208,4,19,6
VN061011,0,2,-0.185624003,1.967987299,4,19,6
VN061012,0,2,0.774734974,3.619879246,4,19,6
VN061013,0,2,0.358830005,2.904490471,4,19,6
VN061014,0,2,-0.460990995,1.494334698,4,19,6
VN061015,0,2,0.335841,2.864947557,4,19,6
VN061016,0,2,0.637181997,3.383277416,4,19,6
VN061017,0,2,1.023769975,4.048238754,4,19,6
VN061018,0,2,-0.478991985,1.463371515,4,19,6
VN061019,0,2,0.459526986,3.077697039,4,19,6
VN061020,0,2,-0.532006025,1.372183323,4,19,6
VN061021,0,2,0.0272469,2.334141731,4,19,6
VN061023,0,2,-0.571283996,1.304622173,4,19,6
VN061024,0,2,1.457450032,4.794202328,4,19,6
VN061025,0,2,0.193458006,2.620037794,4,19,6
VN061026,0,2,0.88477999,3.809165239,4,19,6
VN061028,0,2,-0.227888003,1.895289898,4,19,6
VN061029,0,2,-1.612529993,-0.486401826,4,19,6
VN061030,0,2,1.054469943,4.101045132,4,19,6
VN061031,0,2,0.077267699,2.420181513,4,19,6
VN061032,0,2,0.429046005,3.025267363,4,19,6
VN061033,0,2,0.575396001,3.277000904,4,19,6
VN061034,0,2,-0.157223001,2.016839266,4,19,6
VN061035,0,2,2.195780039,6.06418705,4,19,6
VN061036,0,2,0.066717498,2.402034283,4,19,6
VN061037,0,2,0.544230998,3.223394632,4,19,6
VN061038,0,2,1.018740058,4.039587021,4,19,6
VN061039,0,2,0.175239995,2.588701487,4,19,6
VN061040,0,2,1.173969984,4.306594372,4,19,6
VN061041,0,2,0.220192999,2.66602397,4,19,6
VN061042,0,2,0.799907029,3.663177252,4,19,6
VN061043,0,2,-0.230963007,1.890000701,4,19,6
VN061044,0,2,1.55539,4.962666512,4,19,6
VN061046,0,2,-0.423949003,1.558049798,4,19,6
VN061047,0,2,0.221998006,2.669128895,4,19,6
VN061048,0,2,0.638577998,3.385678768,4,19,6
VN061049,0,2,1.089519978,4.161334038,4,19,6
VN061050,0,2,0.659855008,3.422276735,4,19,6
VN061052,0,2,-0.655278981,1.16014421,4,19,6
VN061055,0,2,0.694509029,3.48188448,4,19,6
VN061056,0,2,0.377492994,2.93659234,4,19,6
VN061057,0,2,-0.867008984,0.795952201,4,19,6
VN061076,0,2,0.293103009,2.791435003,4,19,6
VN061079,0,2,-0.140589997,2.045449257,4,19,6
VN061104,0,2,-0.741689026,1.01151228,4,19,6
VN071001,0,2,-1.512840033,-0.31492734,4,19,6
VN071002,0,2,-0.811155975,0.892023742,4,19,6
VN071003,0,2,-0.283419997,1.799770594,4,19,6
VN071004,0,2,-0.144241005,2.039169312,4,19,6
VN071005,0,2,0.74346602,3.56609416,4,19,6
VN071006,0,2,0.925998986,3.880065203,4,19,6
VN071007,0,2,0.444772005,3.052317381,4,19,6
VN071008,0,2,-0.539237022,1.359745383,4,19,6
VN071009,0,2,-0.088395201,2.135228395,4,19,6
VN071010,0,2,0.898999989,3.83362484,4,19,6
VN071011,0,2,0.267675996,2.747698545,4,19,6
VN071013,0,2,0.363480985,2.912490606,4,19,6
VN071014,0,2,0.267262995,2.746988058,4,19,6
VN071015,0,2,0.706898987,3.503196239,4,19,6
VN071018,0,2,0.881245017,3.80308485,4,19,6
VN071019,0,2,0.972747028,3.960475445,4,19,6
VN071020,0,2,-0.099930599,2.115386486,4,19,6
VN071021,0,2,1.474380016,4.82332325,4,19,6
VN071023,0,2,1.307749987,4.536706448,4,19,6
VN071024,0,2,-1.269770026,0.10317193,4,19,6
VN071025,0,2,-0.155220002,2.020284414,4,19,6
VN071026,0,2,-0.141951993,2.043106556,4,19,6
VN071027,0,2,-0.185433999,1.968314052,4,19,6
VN071028,0,2,-0.87450999,0.783049881,4,19,6
VN071029,0,2,0.886178017,3.811569929,4,19,6
VN071031,0,2,-0.0503425,2.200681925,4,19,6
VN071032,0,2,-0.531983018,1.3722229,4,19,6
VN071033,0,2,0.733389974,3.548762798,4,19,6
VN071034,0,2,0.933148026,3.892362118,4,19,6
VN071035,0,2,-0.149158999,2.030709982,4,19,6
VN071036,0,2,0.648850977,3.403349161,4,19,6
VN071037,0,2,-0.103047997,2.110024452,4,19,6
VN071038,0,2,0.751421988,3.579779148,4,19,6
VN071039,0,2,1.439020038,4.76250124,4,19,6
VN071041,0,2,1.006399989,4.018361092,4,19,6
VN071042,0,2,0.850416005,3.750056505,4,19,6
VN071043,0,2,1.035930037,4.069155216,4,19,6
VN071044,0,2,1.015810013,4.034547329,4,19,6
VN071045,0,2,-0.0180318,2.256258965,4,19,6
VN071046,0,2,1.002760053,4.01210022,4,19,6
VN071047,0,2,0.015904499,2.314631939,4,19,6
VN071048,0,2,0.448446989,3.058638573,4,19,6
VN071049,0,2,0.498412013,3.144582272,4,19,6
VN071073,0,2,0.861928999,3.769859791,4,19,6
VN071091,0,2,1.091529965,4.164791107,4,19,6
VN071097,0,2,1.014199972,4.031777859,4,19,6
VN071112,0,2,0.690150023,3.474386692,4,19,6
VN071120,0,2,-0.106014997,2.104920864,4,19,6
VN071121,0,2,0.202004999,2.634739161,4,19,6
VN081001,0,2,1.008679986,4.022283077,4,19,6
VN081003,0,2,0.346695989,2.88361907,4,19,6
VN081004,0,2,1.045150042,4.085014343,4,19,6
VN081005,0,2,1.021070004,4.043594837,4,19,6
VN081006,0,2,1.333189964,4.580465317,4,19,6
VN081007,0,2,0.987043023,3.985065699,4,19,6
VN081008,0,2,0.635330975,3.380093575,4,19,6
VN081009,0,2,0.294943988,2.79460144,4,19,6
VN081010,0,2,-0.377727002,1.637555242,4,19,6
VN081011,0,2,-0.034050498,2.228705406,4,19,6
VN081012,0,2,1.782549977,5.353399277,4,19,6
VN081013,0,2,0.324371994,2.845220089,4,19,6
VN081017,0,2,0.932711005,3.891610384,4,19,6
VN081018,0,2,-0.063609399,2.177861929,4,19,6
VN081019,0,2,0.201609999,2.634059906,4,19,6
VN081020,0,2,0.763453007,3.600473404,4,19,6
VN081021,0,2,0.894025028,3.82506752,4,19,6
VN081022,0,2,0.34821701,2.886235237,4,19,6
VN081023,0,2,0.00619572,2.297932148,4,19,6
VN081024,0,2,0.042692199,2.360708952,4,19,6
VN081025,0,2,1.448390007,4.778618336,4,19,6
VN081026,0,2,0.487619013,3.12601757,4,19,6
VN081028,0,2,-0.782985985,0.940478265,4,19,6
VN081029,0,2,1.125149965,4.222620487,4,19,6
VN081030,0,2,-1.043609977,0.492184788,4,19,6
VN081031,0,2,1.52523005,4.910789013,4,19,6
VN081032,0,2,0.516469002,3.175641775,4,19,6
VN081034,0,2,0.79915297,3.661880255,4,19,6
VN081035,0,2,-0.0511152,2.19935298,4,19,6
VN081036,0,2,1.13259995,4.235435009,4,19,6
VN081038,0,2,0.230825007,2.684311867,4,19,6
VN081039,0,2,0.715260029,3.517577887,4,19,6
VN081041,0,2,1.092450023,4.16637373,4,19,6
VN081042,0,2,0.999018013,4.005663395,4,19,6
VN081043,0,2,1.164340019,4.290030003,4,19,6
VN081045,0,2,1.259570003,4.453833103,4,19,6
VN081046,0,2,-0.195995003,1.950148344,4,19,6
VN081047,0,2,0.413154006,2.997931957,4,19,6
VN081049,0,2,2.205800056,6.081422329,4,19,6
VN081050,0,2,0.567878008,3.264069319,4,19,6
VN081073,0,2,0.955591023,3.930965662,4,19,6
VN081092,0,2,0.653550982,3.411433458,4,19,6
VN081105,0,2,-0.00815318,2.273250818,4,19,6
VN081108,0,2,-0.099917799,2.115408659,4,19,6
VN081120,0,2,-0.538585007,1.360866904,4,19,6
VN081130,0,2,0.151052997,2.547097921,4,19,6
VN081139,0,2,0.916149974,3.863124132,4,19,6
VN081145,0,2,0.648828983,3.403311253,4,19,6
VN081150,0,2,1.716390014,5.239599228,4,19,6
VN081152,0,2,-0.095902801,2.122314692,4,19,6
VN091003,0,2,0.469424993,3.094722509,4,19,6
VN091005,0,2,0.396802008,2.969805241,4,19,6
VN091006,0,2,0.298593998,2.800879955,4,19,6
VN091008,0,2,-0.725175023,1.039917588,4,19,6
VN091009,0,2,0.022246599,2.325540781,4,19,6
VN091010,0,2,-0.051920701,2.197967291,4,19,6
VN091011,0,2,-1.057060003,0.469049692,4,19,6
VN091012,0,2,0.712826014,3.513391018,4,19,6
VN091013,0,2,-1.220739961,0.187507451,4,19,6
VN091014,0,2,-0.246023998,1.864094615,4,19,6
VN091017,0,2,-2.197799921,-1.49311161,4,19,6
VN091018,0,2,0.047593798,2.36913991,4,19,6
VN091019,0,2,0.226836994,2.677452326,4,19,6
VN091021,0,2,-0.846201003,0.831743538,4,19,6
VN091022,0,2,1.084059954,4.151942253,4,19,6
VN091024,0,2,-0.204826996,1.93495667,4,19,6
VN091025,0,2,-0.048379902,2.204057693,4,19,6
VN091026,0,2,-0.568687022,1.309089184,4,19,6
VN091027,0,2,-0.293359011,1.78267467,4,19,6
VN091028,0,2,0.146171004,2.538700581,4,19,6
VN091029,0,2,-0.426568002,1.553544879,4,19,6
VN091030,0,2,0.644466996,3.39580822,4,19,6
VN091031,0,2,0.221515,2.668298006,4,19,6
VN091032,0,2,-0.506111979,1.416723132,4,19,6
VN091033,0,2,-0.0148761,2.26168704,4,19,6
VN091036,0,2,-1.106770039,0.383544564,4,19,6
VN091037,0,2,0.0259296,2.331875801,4,19,6
VN091039,0,2,-0.237379998,1.878962994,4,19,6
VN091042,0,2,-1.294010043,0.061477222,4,19,6
VN091044,0,2,-0.887866974,0.760074854,4,19,6
VN091045,0,2,-0.231779993,1.888595343,4,19,6
VN091046,0,2,0.89506501,3.826856375,4,19,6
VN091047,0,2,0.815020025,3.689172745,4,19,6
VN091048,0,2,0.424147993,3.016842365,4,19,6
VN091049,0,2,-1.700559974,-0.637820244,4,19,6
VN091050,0,2,-2.73932004,-2.424568176,4,19,6
VN091052,0,2,-0.269888997,1.823044896,4,19,6
VN091053,0,2,0.186063007,2.607317924,4,19,6
VN091056,0,2,-0.163406,2.00620389,4,19,6
VN091057,0,2,0.100089997,2.459437609,4,19,6
VN091061,0,2,-2.75522995,-2.451934576,4,19,6
VN091062,0,2,-2.69581008,-2.349727631,4,19,6
VN091064,0,2,0.734242976,3.550230026,4,19,6
VN091070,0,2,-1.194429994,0.232762635,4,19,6
VN091071,0,2,-0.592732012,1.267729878,4,19,6
VN101004,0,2,0.949173987,3.919927835,4,19,6
VN101005,0,2,1.071730018,4.130733967,4,19,6
VN101006,0,2,1.04610002,4.086648464,4,19,6
VN101010,0,2,0.778146029,3.625746489,4,19,6
VN101011,0,2,1.083999991,4.151839256,4,19,6
VN101013,0,2,1.542580009,4.940632343,4,19,6
VN101014,0,2,1.531919956,4.922296047,4,19,6
VN101015,0,2,0.613537014,3.342606306,4,19,6
VN101016,0,2,1.628069997,5.08768177,4,19,6
VN101017,0,2,0.712271988,3.512438059,4,19,6
VN101018,0,2,1.626250029,5.084551334,4,19,6
VN101019,0,2,1.157029986,4.277456284,4,19,6
VN101020,0,2,0.433183998,3.032385111,4,19,6
VN101021,0,2,-0.050721701,2.200029612,4,19,6
VN101022,0,2,1.11345005,4.202495575,4,19,6
VN101023,0,2,0.531401992,3.201327562,4,19,6
VN101024,0,2,-0.952086985,0.649611413,4,19,6
VN101025,0,2,-0.315104991,1.745269895,4,19,6
VN101027,0,2,-1.254680037,0.12912789,4,19,6
VN101029,0,2,0.347602993,2.885179043,4,19,6
VN101030,0,2,0.410849005,2.993967295,4,19,6
VN101031,0,2,0.613515973,3.342570066,4,19,6
VN101034,0,2,1.398020029,4.691977978,4,19,6
VN101035,0,2,0.649798989,3.404979706,4,19,6
VN101036,0,2,-2.00342989,-1.158779979,4,19,6
VN101037,0,2,0.841189981,3.734187126,4,19,6
VN101038,0,2,1.389909983,4.678028107,4,19,6
VN101039,0,2,-0.079326399,2.150827408,4,19,6
VN101040,0,2,1.472569942,4.820209503,4,19,6
VN101041,0,2,1.113499999,4.202581406,4,19,6
VN101042,0,2,0.139936998,2.527977467,4,19,6
VN101043,0,2,0.90754199,3.848317623,4,19,6
VN101044,0,2,1.058459997,4.107908249,4,19,6
VN101045,0,2,0.384921998,2.949370623,4,19,6
VN101047,0,2,0.413022995,2.997706652,4,19,6
VN101048,0,2,0.305523008,2.812798262,4,19,6
VN101049,0,2,0.406509012,2.986502171,4,19,6
VN101050,0,2,0.696588993,3.485462189,4,19,6
VN101051,0,2,2.039060116,5.794616699,4,19,6
VN101054,0,2,1.322029948,4.561269283,4,19,6
VN101059,0,2,0.419665992,3.009133101,4,19,6
VN101064,0,2,1.074450016,4.135412216,4,19,6
VN101067,0,2,-0.061133999,2.182119846,4,19,6
VN101075,0,2,0.0424826,2.360348463,4,19,6
VN101083,0,2,0.098858602,2.457319498,4,19,6
VN111001,0,2,0.521009028,3.183450937,4,19,6
VN111002,0,2,0.088282101,2.439126968,4,19,6
VN111003,0,2,0.362931997,2.91154623,4,19,6
VN111004,0,2,0.496850014,3.141895533,4,19,6
VN111005,0,2,-0.342548996,1.698064089,4,19,6
VN111006,0,2,-0.405483007,1.589812756,4,19,6
VN111010,0,2,0.648958981,3.403534889,4,19,6
VN111011,0,2,0.406924993,2.987217665,4,19,6
VN111012,0,2,0.949211001,3.919991732,4,19,6
VN111013,0,2,0.086509399,2.436077833,4,19,6
VN111014,0,2,0.0108509,2.305939436,4,19,6
VN111015,0,2,2.086999893,5.877077103,4,19,6
VN111016,0,2,1.126029968,4.224133968,4,19,6
VN111017,0,2,0.73732698,3.555534601,4,19,6
VN111018,0,2,1.329069972,4.573378563,4,19,6
VN111019,0,2,-0.121942997,2.07752347,4,19,6
VN111020,0,2,0.51019901,3.164856911,4,19,6
VN111021,0,2,0.172481,2.583955765,4,19,6
VN111022,0,2,0.32021299,2.838066101,4,19,6
VN111027,0,2,0.506779015,3.158974171,4,19,6
VN111028,0,2,-0.215449005,1.916685939,4,19,6
VN111030,0,2,0.324683994,2.845756769,4,19,6
VN111031,0,2,0.59512502,3.310936213,4,19,6
VN111032,0,2,0.729115009,3.541409492,4,19,6
VN111033,0,2,1.608669996,5.054312229,4,19,6
VN111034,0,2,1.353680015,4.615709782,4,19,6
VN111035,0,2,0.494551003,3.137941122,4,19,6
VN111036,0,2,0.912241995,3.856402159,4,19,6
VN111038,0,2,0.791841984,3.649304628,4,19,6
VN111039,0,2,1.06111002,4.112466812,4,19,6
VN111040,0,2,0.241353005,2.70242095,4,19,6
VN111041,0,2,0.786567986,3.64023304,4,19,6
VN111042,0,2,-0.220611006,1.907806873,4,19,6
VN111043,0,2,1.093770027,4.168644428,4,19,6
VN111044,0,2,0.782256007,3.632816076,4,19,6
VN111045,0,2,0.328947991,2.853091002,4,19,6
VN111047,0,2,0.731428027,3.545387983,4,19,6
VN111048,0,2,0.333207995,2.860418558,4,19,6
VN111050,0,2,1.196320057,4.345038414,4,19,6
VN111057,0,2,0.50375098,3.153765678,4,19,6
VN111065,0,2,-0.434789002,1.539404154,4,19,6
VN111069,0,2,0.650931001,3.40692687,4,19,6
VN111086,0,2,0.153534994,2.551367044,4,19,6
VN111109,0,2,0.653854012,3.411954641,4,19,6
VN111111,0,2,0.937062025,3.899094343,4,19,6
VN111119,0,2,1.334370017,4.582495213,4,19,6
VN121001,0,2,0.905535996,3.844867229,4,19,6
VN121002,0,2,-0.000627375,2.286195755,4,19,6
VN121003,0,2,0.650192976,3.405657291,4,19,6
VN121004,0,2,0.599525988,3.318506241,4,19,6
VN121005,0,2,1.150249958,4.265794277,4,19,6
VN121006,0,2,0.277833015,2.765169382,4,19,6
VN121007,0,2,-0.0207693,2.251550198,4,19,6
VN121009,0,2,0.93592602,3.897140503,4,19,6
VN121011,0,2,1.194139957,4.341288567,4,19,6
VN121012,0,2,1.036309958,4.069808483,4,19,6
